     0.000   0.100000E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
     0.100   0.999792E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.208434E-03   0.000000E+00
     0.200   0.999185E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.815153E-03   0.000000E+00
     0.300   0.998191E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.180926E-02   0.000000E+00
     0.400   0.996824E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.317610E-02   0.000000E+00
     0.500   0.995103E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.489727E-02   0.000000E+00
     0.600   0.993049E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.695076E-02   0.000000E+00
     0.700   0.990689E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.931132E-02   0.000000E+00
     0.800   0.988049E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.119509E-01   0.000000E+00
     0.900   0.985161E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.148391E-01   0.000000E+00
     1.000   0.982056E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.179438E-01   0.000000E+00
     1.100   0.978769E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.212313E-01   0.000000E+00
     1.200   0.975333E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.246672E-01   0.000000E+00
     1.300   0.971783E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.282170E-01   0.000000E+00
     1.400   0.968154E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.318459E-01   0.000000E+00
     1.500   0.964480E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.355199E-01   0.000000E+00
     1.600   0.960794E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.392059E-01   0.000000E+00
     1.700   0.957128E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.428720E-01   0.000000E+00
     1.800   0.953512E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.464878E-01   0.000000E+00
     1.900   0.949975E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.500247E-01   0.000000E+00
