    20.100 T   0.100000E+01
    20.200 T   0.100000E+01
    20.300 T   0.100000E+01
    20.400 T   0.100000E+01
    20.500 T   0.100000E+01
    20.600 T   0.100000E+01
    20.700 T   0.100000E+01
    20.800 T   0.100000E+01
    20.900 T   0.100000E+01
    21.000 T   0.100000E+01
    21.100 T   0.100000E+01
    21.200 T   0.100000E+01
    21.300 T   0.100000E+01
    21.400 T   0.100000E+01
    21.500 T   0.100000E+01
    21.600 T   0.100000E+01
    21.700 T   0.100000E+01
    21.800 T   0.100000E+01
    21.900 T   0.100000E+01
    22.000 T   0.100000E+01
    22.100 T   0.100000E+01
    22.200 T   0.100000E+01
    22.300 T   0.100000E+01
    22.400 T   0.100000E+01
    22.500 T   0.100000E+01
    22.600 T   0.100000E+01
    22.700 T   0.100000E+01
    22.800 T   0.100000E+01
    22.900 T   0.100000E+01
    23.000 T   0.100000E+01
    23.100 T   0.100000E+01
    23.200 T   0.100000E+01
    23.300 T   0.100000E+01
    23.400 T   0.100000E+01
    23.500 T   0.100000E+01
    23.600 T   0.100000E+01
    23.700 T   0.100000E+01
    23.800 T   0.100000E+01
    23.900 T   0.100000E+01
    24.000 T   0.100000E+01
    24.100 T   0.100000E+01
    24.200 T   0.100000E+01
    24.300 T   0.100000E+01
    24.400 T   0.100000E+01
    24.500 T   0.100000E+01
    24.600 T   0.100000E+01
    24.700 T   0.100000E+01
    24.800 T   0.100000E+01
    24.900 T   0.100000E+01
    25.000 T   0.100000E+01
    25.100 T   0.100000E+01
    25.200 T   0.100000E+01
    25.300 T   0.100000E+01
    25.400 T   0.100000E+01
    25.500 T   0.100000E+01
    25.600 T   0.100000E+01
    25.700 T   0.100000E+01
    25.800 T   0.100000E+01
    25.900 T   0.100000E+01
    26.000 T   0.100000E+01
    26.100 T   0.100000E+01
    26.200 T   0.100000E+01
    26.300 T   0.100000E+01
    26.400 T   0.100000E+01
    26.500 T   0.100000E+01
    26.600 T   0.100000E+01
    26.700 T   0.100000E+01
    26.800 T   0.100000E+01
    26.900 T   0.100000E+01
    27.000 T   0.100000E+01
    27.100 T   0.100000E+01
    27.200 T   0.100000E+01
    27.300 T   0.100000E+01
    27.400 T   0.100000E+01
    27.500 T   0.100000E+01
    27.600 T   0.100000E+01
    27.700 T   0.100000E+01
    27.800 T   0.100000E+01
    27.900 T   0.100000E+01
    28.000 T   0.100000E+01
    28.100 T   0.100000E+01
    28.200 T   0.100000E+01
    28.300 T   0.100000E+01
    28.400 T   0.100000E+01
    28.500 T   0.100000E+01
    28.600 T   0.100000E+01
    28.700 T   0.100000E+01
    28.800 T   0.100000E+01
    28.900 T   0.100000E+01
    29.000 T   0.100000E+01
    29.100 T   0.100000E+01
    29.200 T   0.100000E+01
    29.300 T   0.100000E+01
    29.400 T   0.100000E+01
    29.500 T   0.100000E+01
    29.600 T   0.100000E+01
    29.700 T   0.100000E+01
    29.800 T   0.100000E+01
    29.900 T   0.100000E+01
    30.000 T   0.100000E+01
    30.100 T   0.100000E+01
    30.200 T   0.100000E+01
    30.300 T   0.100000E+01
    30.400 T   0.100000E+01
    30.500 T   0.100000E+01
    30.600 T   0.100000E+01
    30.700 T   0.100000E+01
    30.800 T   0.100000E+01
    30.900 T   0.100000E+01
    31.000 T   0.100000E+01
    31.100 T   0.100000E+01
    31.200 T   0.100000E+01
    31.300 T   0.100000E+01
    31.400 T   0.100000E+01
    31.500 T   0.100000E+01
    31.600 T   0.100000E+01
    31.700 T   0.100000E+01
    31.800 T   0.100000E+01
    31.900 T   0.100000E+01
    32.000 T   0.100000E+01
    32.100 T   0.100000E+01
    32.200 T   0.100000E+01
    32.300 T   0.100000E+01
    32.400 T   0.100000E+01
    32.500 T   0.100000E+01
    32.600 T   0.100000E+01
    32.700 T   0.100000E+01
    32.800 T   0.100000E+01
    32.900 T   0.100000E+01
    33.000 T   0.100000E+01
    33.100 T   0.100000E+01
    33.200 T   0.100000E+01
    33.300 T   0.100000E+01
    33.400 T   0.100000E+01
    33.500 T   0.100000E+01
    33.600 T   0.100000E+01
    33.700 T   0.100000E+01
    33.800 T   0.100000E+01
    33.900 T   0.100000E+01
    34.000 T   0.100000E+01
    34.100 T   0.100000E+01
    34.200 T   0.100000E+01
    34.300 T   0.100000E+01
    34.400 T   0.100000E+01
    34.500 T   0.100000E+01
    34.600 T   0.100000E+01
    34.700 T   0.100000E+01
    34.800 T   0.100000E+01
    34.900 T   0.100000E+01
    35.000 T   0.100000E+01
    35.100 T   0.100000E+01
    35.200 T   0.100000E+01
    35.300 T   0.100000E+01
    35.400 T   0.100000E+01
    35.500 T   0.100000E+01
    35.600 T   0.100000E+01
    35.700 T   0.100000E+01
    35.800 T   0.100000E+01
    35.900 T   0.100000E+01
    36.000 T   0.100000E+01
    36.100 T   0.100000E+01
    36.200 T   0.100000E+01
    36.300 T   0.100000E+01
    36.400 T   0.100000E+01
    36.500 T   0.100000E+01
    36.600 T   0.100000E+01
    36.700 T   0.100000E+01
    36.800 T   0.100000E+01
    36.900 T   0.100000E+01
    37.000 T   0.100000E+01
    37.100 T   0.100000E+01
    37.200 T   0.100000E+01
    37.300 T   0.100000E+01
    37.400 T   0.100000E+01
    37.500 T   0.100000E+01
    37.600 T   0.100000E+01
    37.700 T   0.100000E+01
    37.800 T   0.100000E+01
    37.900 T   0.100000E+01
    38.000 T   0.100000E+01
    38.100 T   0.100000E+01
    38.200 T   0.100000E+01
    38.300 T   0.100000E+01
    38.400 T   0.100000E+01
    38.500 T   0.100000E+01
    38.600 T   0.100000E+01
    38.700 T   0.100000E+01
    38.800 T   0.100000E+01
    38.900 T   0.100000E+01
    39.000 T   0.100000E+01
    39.100 T   0.100000E+01
    39.200 T   0.100000E+01
    39.300 T   0.100000E+01
    39.400 T   0.100000E+01
    39.500 T   0.100000E+01
    39.600 T   0.100000E+01
    39.700 T   0.100000E+01
    39.800 T   0.100000E+01
    39.900 T   0.100000E+01
    40.000 T   0.100000E+01
    40.100 T   0.100000E+01
    40.200 T   0.100000E+01
    40.300 T   0.100000E+01
    40.400 T   0.100000E+01
    40.500 T   0.100000E+01
    40.600 T   0.100000E+01
    40.700 T   0.100000E+01
    40.800 T   0.100000E+01
    40.900 T   0.100000E+01
    41.000 T   0.100000E+01
    41.100 T   0.100000E+01
    41.200 T   0.100000E+01
    41.300 T   0.100000E+01
    41.400 T   0.100000E+01
    41.500 T   0.100000E+01
    41.600 T   0.100000E+01
    41.700 T   0.100000E+01
    41.800 T   0.100000E+01
    41.900 T   0.100000E+01
    42.000 T   0.100000E+01
    42.100 T   0.100000E+01
    42.200 T   0.100000E+01
    42.300 T   0.100000E+01
    42.400 T   0.100000E+01
    42.500 T   0.100000E+01
    42.600 T   0.100000E+01
    42.700 T   0.100000E+01
    42.800 T   0.100000E+01
    42.900 T   0.100000E+01
    43.000 T   0.100000E+01
    43.100 T   0.100000E+01
    43.200 T   0.100000E+01
    43.300 T   0.100000E+01
    43.400 T   0.100000E+01
    43.500 T   0.100000E+01
    43.600 T   0.100000E+01
    43.700 T   0.100000E+01
    43.800 T   0.100000E+01
    43.900 T   0.100000E+01
    44.000 T   0.100000E+01
    44.100 T   0.100000E+01
    44.200 T   0.100000E+01
    44.300 T   0.100000E+01
    44.400 T   0.100000E+01
    44.500 T   0.100000E+01
    44.600 T   0.100000E+01
    44.700 T   0.100000E+01
    44.800 T   0.100000E+01
    44.900 T   0.100000E+01
    45.000 T   0.100000E+01
    45.100 T   0.100000E+01
    45.200 T   0.100000E+01
    45.300 T   0.100000E+01
    45.400 T   0.100000E+01
    45.500 T   0.100000E+01
    45.600 T   0.100000E+01
    45.700 T   0.100000E+01
    45.800 T   0.100000E+01
    45.900 T   0.100000E+01
    46.000 T   0.100000E+01
    46.100 T   0.100000E+01
    46.200 T   0.100000E+01
    46.300 T   0.100000E+01
    46.400 T   0.100000E+01
    46.500 T   0.100000E+01
    46.600 T   0.100000E+01
    46.700 T   0.100000E+01
    46.800 T   0.100000E+01
    46.900 T   0.100000E+01
    47.000 T   0.100000E+01
    47.100 T   0.100000E+01
    47.200 T   0.100000E+01
    47.300 T   0.100000E+01
    47.400 T   0.100000E+01
    47.500 T   0.100000E+01
    47.600 T   0.100000E+01
    47.700 T   0.100000E+01
    47.800 T   0.100000E+01
    47.900 T   0.100000E+01
    48.000 T   0.100000E+01
    48.100 T   0.100000E+01
    48.200 T   0.100000E+01
    48.300 T   0.100000E+01
    48.400 T   0.100000E+01
    48.500 T   0.100000E+01
    48.600 T   0.100000E+01
    48.700 T   0.100000E+01
    48.800 T   0.100000E+01
    48.900 T   0.100000E+01
    49.000 T   0.100000E+01
    49.100 T   0.100000E+01
    49.200 T   0.100000E+01
    49.300 T   0.100000E+01
    49.400 T   0.100000E+01
    49.500 T   0.100000E+01
    49.600 T   0.100000E+01
    49.700 T   0.100000E+01
    49.800 T   0.100000E+01
    49.900 T   0.100000E+01
    50.000 T   0.100000E+01
    50.100 T   0.100000E+01
    50.200 T   0.100000E+01
    50.300 T   0.100000E+01
    50.400 T   0.100000E+01
    50.500 T   0.100000E+01
    50.600 T   0.100000E+01
    50.700 T   0.100000E+01
    50.800 T   0.100000E+01
    50.900 T   0.100000E+01
    51.000 T   0.100000E+01
    51.100 T   0.100000E+01
    51.200 T   0.100000E+01
    51.300 T   0.100000E+01
    51.400 T   0.100000E+01
    51.500 T   0.100000E+01
    51.600 T   0.100000E+01
    51.700 T   0.100000E+01
    51.800 T   0.100000E+01
    51.900 T   0.100000E+01
    52.000 T   0.100000E+01
    52.100 T   0.100000E+01
    52.200 T   0.100000E+01
    52.300 T   0.100000E+01
    52.400 T   0.100000E+01
    52.500 T   0.100000E+01
    52.600 T   0.100000E+01
    52.700 T   0.100000E+01
    52.800 T   0.100000E+01
    52.900 T   0.100000E+01
    53.000 T   0.100000E+01
    53.100 T   0.100000E+01
    53.200 T   0.100000E+01
    53.300 T   0.100000E+01
    53.400 T   0.100000E+01
    53.500 T   0.100000E+01
    53.600 T   0.100000E+01
    53.700 T   0.100000E+01
    53.800 T   0.100000E+01
    53.900 T   0.100000E+01
    54.000 T   0.100000E+01
    54.100 T   0.100000E+01
    54.200 T   0.100000E+01
    54.300 T   0.100000E+01
    54.400 T   0.100000E+01
    54.500 T   0.100000E+01
    54.600 T   0.100000E+01
    54.700 T   0.100000E+01
    54.800 T   0.100000E+01
    54.900 T   0.100000E+01
    55.000 T   0.100000E+01
    55.100 T   0.100000E+01
    55.200 T   0.100000E+01
    55.300 T   0.100000E+01
    55.400 T   0.100000E+01
    55.500 T   0.100000E+01
    55.600 T   0.100000E+01
    55.700 T   0.100000E+01
    55.800 T   0.100000E+01
    55.900 T   0.100000E+01
    56.000 T   0.100000E+01
    56.100 T   0.100000E+01
    56.200 T   0.100000E+01
    56.300 T   0.100000E+01
    56.400 T   0.100000E+01
    56.500 T   0.100000E+01
    56.600 T   0.100000E+01
    56.700 T   0.100000E+01
    56.800 T   0.100000E+01
    56.900 T   0.100000E+01
    57.000 T   0.100000E+01
    57.100 T   0.100000E+01
    57.200 T   0.100000E+01
    57.300 T   0.100000E+01
    57.400 T   0.100000E+01
    57.500 T   0.100000E+01
    57.600 T   0.100000E+01
    57.700 T   0.100000E+01
    57.800 T   0.100000E+01
    57.900 T   0.100000E+01
    58.000 T   0.100000E+01
    58.100 T   0.100000E+01
    58.200 T   0.100000E+01
    58.300 T   0.100000E+01
    58.400 T   0.100000E+01
    58.500 T   0.100000E+01
    58.600 T   0.100000E+01
    58.700 T   0.100000E+01
    58.800 T   0.100000E+01
    58.900 T   0.100000E+01
    59.000 T   0.100000E+01
    59.100 T   0.100000E+01
    59.200 T   0.100000E+01
    59.300 T   0.100000E+01
    59.400 T   0.100000E+01
    59.500 T   0.100000E+01
    59.600 T   0.100000E+01
    59.700 T   0.100000E+01
    59.800 T   0.100000E+01
    59.900 T   0.100000E+01
    60.000 T   0.100000E+01
    60.100 T   0.100000E+01
    60.200 T   0.100000E+01
    60.300 T   0.100000E+01
    60.400 T   0.100000E+01
    60.500 T   0.100000E+01
    60.600 T   0.100000E+01
    60.700 T   0.100000E+01
    60.800 T   0.100000E+01
    60.900 T   0.100000E+01
    61.000 T   0.100000E+01
    61.100 T   0.100000E+01
    61.200 T   0.100000E+01
    61.300 T   0.100000E+01
    61.400 T   0.100000E+01
    61.500 T   0.100000E+01
    61.600 T   0.100000E+01
    61.700 T   0.100000E+01
    61.800 T   0.100000E+01
    61.900 T   0.100000E+01
    62.000 T   0.100000E+01
    62.100 T   0.100000E+01
    62.200 T   0.100000E+01
    62.300 T   0.100000E+01
    62.400 T   0.100000E+01
    62.500 T   0.100000E+01
    62.600 T   0.100000E+01
    62.700 T   0.100000E+01
    62.800 T   0.100000E+01
    62.900 T   0.100000E+01
    63.000 T   0.100000E+01
    63.100 T   0.100000E+01
    63.200 T   0.100000E+01
    63.300 T   0.100000E+01
    63.400 T   0.100000E+01
    63.500 T   0.100000E+01
    63.600 T   0.100000E+01
    63.700 T   0.100000E+01
    63.800 T   0.100000E+01
    63.900 T   0.100000E+01
    64.000 T   0.100000E+01
    64.100 T   0.100000E+01
    64.200 T   0.100000E+01
    64.300 T   0.100000E+01
    64.400 T   0.100000E+01
    64.500 T   0.100000E+01
    64.600 T   0.100000E+01
    64.700 T   0.100000E+01
    64.800 T   0.100000E+01
    64.900 T   0.100000E+01
    65.000 T   0.100000E+01
    65.100 T   0.100000E+01
    65.200 T   0.100000E+01
    65.300 T   0.100000E+01
    65.400 T   0.100000E+01
    65.500 T   0.100000E+01
    65.600 T   0.100000E+01
    65.700 T   0.100000E+01
    65.800 T   0.100000E+01
    65.900 T   0.100000E+01
    66.000 T   0.100000E+01
    66.100 T   0.100000E+01
    66.200 T   0.100000E+01
    66.300 T   0.100000E+01
    66.400 T   0.100000E+01
    66.500 T   0.100000E+01
    66.600 T   0.100000E+01
    66.700 T   0.100000E+01
    66.800 T   0.100000E+01
    66.900 T   0.100000E+01
    67.000 T   0.100000E+01
    67.100 T   0.100000E+01
    67.200 T   0.100000E+01
    67.300 T   0.100000E+01
    67.400 T   0.100000E+01
    67.500 T   0.100000E+01
    67.600 T   0.100000E+01
    67.700 T   0.100000E+01
    67.800 T   0.100000E+01
    67.900 T   0.100000E+01
    68.000 T   0.100000E+01
    68.100 T   0.100000E+01
    68.200 T   0.100000E+01
    68.300 T   0.100000E+01
    68.400 T   0.100000E+01
    68.500 T   0.100000E+01
    68.600 T   0.100000E+01
    68.700 T   0.100000E+01
    68.800 T   0.100000E+01
    68.900 T   0.100000E+01
    69.000 T   0.100000E+01
    69.100 T   0.100000E+01
    69.200 T   0.100000E+01
    69.300 T   0.100000E+01
    69.400 T   0.100000E+01
    69.500 T   0.100000E+01
    69.600 T   0.100000E+01
    69.700 T   0.100000E+01
    69.800 T   0.100000E+01
    69.900 T   0.100000E+01
    70.000 T   0.100000E+01
    70.100 T   0.100000E+01
    70.200 T   0.100000E+01
    70.300 T   0.100000E+01
    70.400 T   0.100000E+01
    70.500 T   0.100000E+01
    70.600 T   0.100000E+01
    70.700 T   0.100000E+01
    70.800 T   0.100000E+01
    70.900 T   0.100000E+01
    71.000 T   0.100000E+01
    71.100 T   0.100000E+01
    71.200 T   0.100000E+01
    71.300 T   0.100000E+01
    71.400 T   0.100000E+01
    71.500 T   0.100000E+01
    71.600 T   0.100000E+01
    71.700 T   0.100000E+01
    71.800 T   0.100000E+01
    71.900 T   0.100000E+01
    72.000 T   0.100000E+01
    72.100 T   0.100000E+01
    72.200 T   0.100000E+01
    72.300 T   0.100000E+01
    72.400 T   0.100000E+01
    72.500 T   0.100000E+01
    72.600 T   0.100000E+01
    72.700 T   0.100000E+01
    72.800 T   0.100000E+01
    72.900 T   0.100000E+01
    73.000 T   0.100000E+01
    73.100 T   0.100000E+01
    73.200 T   0.100000E+01
    73.300 T   0.100000E+01
    73.400 T   0.100000E+01
    73.500 T   0.100000E+01
    73.600 T   0.100000E+01
    73.700 T   0.100000E+01
    73.800 T   0.100000E+01
    73.900 T   0.100000E+01
    74.000 T   0.100000E+01
    74.100 T   0.100000E+01
    74.200 T   0.100000E+01
    74.300 T   0.100000E+01
    74.400 T   0.100000E+01
    74.500 T   0.100000E+01
    74.600 T   0.100000E+01
    74.700 T   0.100000E+01
    74.800 T   0.100000E+01
    74.900 T   0.100000E+01
    75.000 T   0.100000E+01
    75.100 T   0.100000E+01
    75.200 T   0.100000E+01
    75.300 T   0.100000E+01
    75.400 T   0.100000E+01
    75.500 T   0.100000E+01
    75.600 T   0.100000E+01
    75.700 T   0.100000E+01
    75.800 T   0.100000E+01
    75.900 T   0.100000E+01
    76.000 T   0.100000E+01
    76.100 T   0.100000E+01
    76.200 T   0.100000E+01
    76.300 T   0.100000E+01
    76.400 T   0.100000E+01
    76.500 T   0.100000E+01
    76.600 T   0.100000E+01
    76.700 T   0.100000E+01
    76.800 T   0.100000E+01
    76.900 T   0.100000E+01
    77.000 T   0.100000E+01
    77.100 T   0.100000E+01
    77.200 T   0.100000E+01
    77.300 T   0.100000E+01
    77.400 T   0.100000E+01
    77.500 T   0.100000E+01
    77.600 T   0.100000E+01
    77.700 T   0.100000E+01
    77.800 T   0.100000E+01
    77.900 T   0.100000E+01
    78.000 T   0.100000E+01
    78.100 T   0.100000E+01
    78.200 T   0.100000E+01
    78.300 T   0.100000E+01
    78.400 T   0.100000E+01
    78.500 T   0.100000E+01
    78.600 T   0.100000E+01
    78.700 T   0.100000E+01
    78.800 T   0.100000E+01
    78.900 T   0.100000E+01
    79.000 T   0.100000E+01
    79.100 T   0.100000E+01
    79.200 T   0.100000E+01
    79.300 T   0.100000E+01
    79.400 T   0.100000E+01
    79.500 T   0.100000E+01
    79.600 T   0.100000E+01
    79.700 T   0.100000E+01
    79.800 T   0.100000E+01
    79.900 T   0.100000E+01
    80.000 T   0.100000E+01
    80.100 T   0.100000E+01
    80.200 T   0.100000E+01
    80.300 T   0.100000E+01
    80.400 T   0.100000E+01
    80.500 T   0.100000E+01
    80.600 T   0.100000E+01
    80.700 T   0.100000E+01
    80.800 T   0.100000E+01
    80.900 T   0.100000E+01
    81.000 T   0.100000E+01
    81.100 T   0.100000E+01
    81.200 T   0.100000E+01
    81.300 T   0.100000E+01
    81.400 T   0.100000E+01
    81.500 T   0.100000E+01
    81.600 T   0.100000E+01
    81.700 T   0.100000E+01
    81.800 T   0.100000E+01
    81.900 T   0.100000E+01
    82.000 T   0.100000E+01
    82.100 T   0.100000E+01
    82.200 T   0.100000E+01
    82.300 T   0.100000E+01
    82.400 T   0.100000E+01
    82.500 T   0.100000E+01
    82.600 T   0.100000E+01
    82.700 T   0.100000E+01
    82.800 T   0.100000E+01
    82.900 T   0.100000E+01
    83.000 T   0.100000E+01
    83.100 T   0.100000E+01
    83.200 T   0.100000E+01
    83.300 T   0.100000E+01
    83.400 T   0.100000E+01
    83.500 T   0.100000E+01
    83.600 T   0.100000E+01
    83.700 T   0.100000E+01
    83.800 T   0.100000E+01
    83.900 T   0.100000E+01
    84.000 T   0.100000E+01
    84.100 T   0.100000E+01
    84.200 T   0.100000E+01
    84.300 T   0.100000E+01
    84.400 T   0.100000E+01
    84.500 T   0.100000E+01
    84.600 T   0.100000E+01
    84.700 T   0.100000E+01
    84.800 T   0.100000E+01
    84.900 T   0.100000E+01
    85.000 T   0.100000E+01
    85.100 T   0.100000E+01
    85.200 T   0.100000E+01
    85.300 T   0.100000E+01
    85.400 T   0.100000E+01
    85.500 T   0.100000E+01
    85.600 T   0.100000E+01
    85.700 T   0.100000E+01
    85.800 T   0.100000E+01
    85.900 T   0.100000E+01
    86.000 T   0.100000E+01
    86.100 T   0.100000E+01
    86.200 T   0.100000E+01
    86.300 T   0.100000E+01
    86.400 T   0.100000E+01
    86.500 T   0.100000E+01
    86.600 T   0.100000E+01
    86.700 T   0.100000E+01
    86.800 T   0.100000E+01
    86.900 T   0.100000E+01
    87.000 T   0.100000E+01
    87.100 T   0.100000E+01
    87.200 T   0.100000E+01
    87.300 T   0.100000E+01
    87.400 T   0.100000E+01
    87.500 T   0.100000E+01
    87.600 T   0.100000E+01
    87.700 T   0.100000E+01
    87.800 T   0.100000E+01
    87.900 T   0.100000E+01
    88.000 T   0.100000E+01
    88.100 T   0.100000E+01
    88.200 T   0.100000E+01
    88.300 T   0.100000E+01
    88.400 T   0.100000E+01
    88.500 T   0.100000E+01
    88.600 T   0.100000E+01
    88.700 T   0.100000E+01
    88.800 T   0.100000E+01
    88.900 T   0.100000E+01
    89.000 T   0.100000E+01
    89.100 T   0.100000E+01
    89.200 T   0.100000E+01
    89.300 T   0.100000E+01
    89.400 T   0.100000E+01
    89.500 T   0.100000E+01
    89.600 T   0.100000E+01
    89.700 T   0.100000E+01
    89.800 T   0.100000E+01
    89.900 T   0.100000E+01
    90.000 T   0.100000E+01
    90.100 T   0.100000E+01
    90.200 T   0.100000E+01
    90.300 T   0.100000E+01
    90.400 T   0.100000E+01
    90.500 T   0.100000E+01
    90.600 T   0.100000E+01
    90.700 T   0.100000E+01
    90.800 T   0.100000E+01
    90.900 T   0.100000E+01
    91.000 T   0.100000E+01
    91.100 T   0.100000E+01
    91.200 T   0.100000E+01
    91.300 T   0.100000E+01
    91.400 T   0.100000E+01
    91.500 T   0.100000E+01
    91.600 T   0.100000E+01
    91.700 T   0.100000E+01
    91.800 T   0.100000E+01
    91.900 T   0.100000E+01
    92.000 T   0.100000E+01
    92.100 T   0.100000E+01
    92.200 T   0.100000E+01
    92.300 T   0.100000E+01
    92.400 T   0.100000E+01
    92.500 T   0.100000E+01
    92.600 T   0.100000E+01
    92.700 T   0.100000E+01
    92.800 T   0.100000E+01
    92.900 T   0.100000E+01
    93.000 T   0.100000E+01
    93.100 T   0.100000E+01
    93.200 T   0.100000E+01
