     0.100   0.355887E-02  -0.000000E+00
     0.200   0.119184E-01  -0.000000E+00
     0.300   0.236991E-01  -0.000000E+00
     0.400   0.381058E-01  -0.000000E+00
     0.500   0.545404E-01  -0.000000E+00
     0.600   0.725118E-01  -0.000000E+00
     0.700   0.916008E-01  -0.000000E+00
     0.800   0.111444E+00  -0.000000E+00
     0.900   0.131723E+00  -0.000000E+00
     1.000   0.152163E+00  -0.000000E+00
     1.100   0.172524E+00  -0.000000E+00
     1.200   0.192601E+00  -0.000000E+00
     1.300   0.212222E+00  -0.000000E+00
     1.400   0.231245E+00  -0.000000E+00
     1.500   0.249551E+00  -0.000000E+00
     1.600   0.267049E+00  -0.000000E+00
     1.700   0.283668E+00  -0.000000E+00
     1.800   0.299356E+00  -0.000000E+00
     1.900   0.314078E+00  -0.000000E+00
     2.000   0.327813E+00  -0.000000E+00
     2.100   0.340460E+00  -0.000000E+00
     2.200   0.352205E+00  -0.000000E+00
     2.300   0.362961E+00  -0.000000E+00
     2.400   0.372743E+00  -0.000000E+00
     2.500   0.381571E+00  -0.000000E+00
     2.600   0.389391E+00  -0.000000E+00
     2.700   0.396382E+00  -0.000000E+00
     2.800   0.402493E+00  -0.000000E+00
     2.900   0.407752E+00  -0.000000E+00
     3.000   0.412187E+00  -0.000000E+00
     3.100   0.415826E+00  -0.000000E+00
     3.200   0.418697E+00  -0.000000E+00
     3.300   0.420828E+00  -0.000000E+00
     3.400   0.422246E+00  -0.000000E+00
     3.500   0.422981E+00  -0.000000E+00
     3.600   0.423058E+00  -0.000000E+00
     3.700   0.422507E+00  -0.000000E+00
     3.800   0.421357E+00  -0.000000E+00
     3.900   0.419638E+00  -0.000000E+00
     4.000   0.417384E+00  -0.000000E+00
     4.100   0.414612E+00  -0.000000E+00
     4.200   0.411393E+00  -0.000000E+00
     4.300   0.407752E+00  -0.000000E+00
     4.400   0.403645E+00  -0.000000E+00
     4.500   0.399295E+00  -0.000000E+00
     4.600   0.394652E+00  -0.000000E+00
     4.700   0.389808E+00  -0.000000E+00
     4.800   0.384809E+00  -0.000000E+00
     4.900   0.379720E+00  -0.000000E+00
     5.000   0.374612E+00  -0.000000E+00
     5.100   0.369539E+00  -0.000000E+00
     5.200   0.364616E+00  -0.000000E+00
     5.300   0.359901E+00  -0.000000E+00
     5.400   0.355471E+00  -0.000000E+00
     5.500   0.351402E+00  -0.000000E+00
     5.600   0.347766E+00  -0.000000E+00
     5.700   0.344632E+00  -0.000000E+00
     5.800   0.342059E+00  -0.000000E+00
     5.900   0.340101E+00  -0.000000E+00
     6.000   0.338800E+00  -0.000000E+00
     6.100   0.338187E+00  -0.000000E+00
