1.400 0.994383E+00 0.561716E-02
1.410 0.994347E+00 0.565330E-02
1.420 0.994311E+00 0.568944E-02
1.430 0.994274E+00 0.572558E-02
1.440 0.994238E+00 0.576172E-02
1.450 0.994202E+00 0.579785E-02
1.460 0.994166E+00 0.583398E-02
1.470 0.994130E+00 0.587011E-02
1.480 0.994094E+00 0.590623E-02
1.490 0.994058E+00 0.594236E-02
1.500 0.994022E+00 0.597848E-02
1.510 0.993985E+00 0.601460E-02
1.520 0.993949E+00 0.605071E-02
1.530 0.993913E+00 0.608682E-02
1.540 0.993877E+00 0.612293E-02
1.550 0.993841E+00 0.615904E-02
1.560 0.993805E+00 0.619514E-02
1.570 0.993769E+00 0.623125E-02
1.580 0.993733E+00 0.626735E-02
1.590 0.993697E+00 0.630344E-02
1.600 0.993660E+00 0.633954E-02
1.610 0.993624E+00 0.637563E-02
1.620 0.993588E+00 0.641172E-02
1.630 0.993552E+00 0.644780E-02
1.640 0.993516E+00 0.648389E-02
1.650 0.993480E+00 0.651997E-02
1.660 0.993444E+00 0.655605E-02
1.670 0.993408E+00 0.659212E-02
1.680 0.993372E+00 0.662819E-02
1.690 0.993336E+00 0.666426E-02
1.700 0.993300E+00 0.670033E-02
1.710 0.993264E+00 0.673640E-02
1.720 0.993228E+00 0.677246E-02
1.730 0.993191E+00 0.680852E-02
1.740 0.993155E+00 0.684458E-02
1.750 0.993119E+00 0.688063E-02
1.760 0.993083E+00 0.691668E-02
1.770 0.993047E+00 0.695273E-02
1.780 0.993011E+00 0.698878E-02
1.790 0.992975E+00 0.702482E-02
1.800 0.992939E+00 0.706086E-02
1.810 0.992903E+00 0.709690E-02
1.820 0.992867E+00 0.713294E-02
1.830 0.992831E+00 0.716897E-02
1.840 0.992795E+00 0.720500E-02
1.850 0.992759E+00 0.724103E-02
1.860 0.992723E+00 0.727705E-02
1.870 0.992687E+00 0.731308E-02
1.880 0.992651E+00 0.734910E-02
1.890 0.992615E+00 0.738511E-02
1.900 0.992579E+00 0.742113E-02
1.910 0.992543E+00 0.745714E-02
1.920 0.992507E+00 0.749315E-02
1.930 0.992471E+00 0.752916E-02
1.940 0.992435E+00 0.756516E-02
1.950 0.992399E+00 0.760116E-02
1.960 0.992363E+00 0.763716E-02
1.970 0.992327E+00 0.767316E-02
1.980 0.992291E+00 0.770915E-02
1.990 0.992255E+00 0.774515E-02
2.000 0.992219E+00 0.778113E-02
2.010 0.992184E+00 0.781573E-02
2.020 0.992150E+00 0.785033E-02
2.030 0.992115E+00 0.788493E-02
2.040 0.992080E+00 0.791952E-02
2.050 0.992046E+00 0.795411E-02
2.060 0.992011E+00 0.798870E-02
2.070 0.991977E+00 0.802328E-02
2.080 0.991942E+00 0.805787E-02
2.090 0.991908E+00 0.809245E-02
2.100 0.991873E+00 0.812703E-02
2.110 0.991838E+00 0.816160E-02
2.120 0.991804E+00 0.819618E-02
2.130 0.991769E+00 0.823075E-02
2.140 0.991735E+00 0.826531E-02
2.150 0.991700E+00 0.829988E-02
2.160 0.991666E+00 0.833444E-02
2.170 0.991631E+00 0.836901E-02
2.180 0.991596E+00 0.840356E-02
2.190 0.991562E+00 0.843812E-02
2.200 0.991527E+00 0.847267E-02
2.210 0.991493E+00 0.850723E-02
2.220 0.991458E+00 0.854178E-02
2.230 0.991424E+00 0.857632E-02
2.240 0.991389E+00 0.861087E-02
2.250 0.991355E+00 0.864541E-02
2.260 0.991320E+00 0.867995E-02
2.270 0.991286E+00 0.871448E-02
2.280 0.991251E+00 0.874902E-02
2.290 0.991216E+00 0.878355E-02
2.300 0.991182E+00 0.881808E-02
2.310 0.991147E+00 0.885261E-02
2.320 0.991113E+00 0.888713E-02
2.330 0.991078E+00 0.892166E-02
2.340 0.991044E+00 0.895618E-02
2.350 0.991009E+00 0.899069E-02
2.360 0.990975E+00 0.902521E-02
2.370 0.990940E+00 0.905972E-02
2.380 0.990906E+00 0.909423E-02
2.390 0.990871E+00 0.912874E-02
2.400 0.990837E+00 0.916324E-02
2.410 0.990802E+00 0.919775E-02
2.420 0.990768E+00 0.923225E-02
2.430 0.990733E+00 0.926675E-02
2.440 0.990699E+00 0.930124E-02
2.450 0.990664E+00 0.933574E-02
2.460 0.990630E+00 0.937023E-02
2.470 0.990595E+00 0.940471E-02
2.480 0.990561E+00 0.943920E-02
2.490 0.990526E+00 0.947368E-02
2.500 0.990492E+00 0.950817E-02
2.510 0.990457E+00 0.954264E-02
2.520 0.990423E+00 0.957712E-02
2.530 0.990388E+00 0.961159E-02
2.540 0.990354E+00 0.964607E-02
2.550 0.990319E+00 0.968054E-02
2.560 0.990285E+00 0.971500E-02
2.570 0.990251E+00 0.974947E-02
2.580 0.990216E+00 0.978393E-02
2.590 0.990182E+00 0.981839E-02
2.600 0.990147E+00 0.985284E-02
2.610 0.990113E+00 0.988730E-02
2.620 0.990078E+00 0.992175E-02
2.630 0.990044E+00 0.995620E-02
2.640 0.990009E+00 0.999065E-02
2.650 0.989975E+00 0.100251E-01
2.660 0.989940E+00 0.100595E-01
2.670 0.989906E+00 0.100940E-01
2.680 0.989872E+00 0.101284E-01
2.690 0.989837E+00 0.101628E-01
2.700 0.989803E+00 0.101973E-01
2.710 0.989768E+00 0.102317E-01
2.720 0.989734E+00 0.102661E-01
2.730 0.989699E+00 0.103006E-01
2.740 0.989665E+00 0.103350E-01
2.750 0.989631E+00 0.103694E-01
2.760 0.989596E+00 0.104038E-01
2.770 0.989562E+00 0.104382E-01
2.780 0.989527E+00 0.104727E-01
2.790 0.989493E+00 0.105071E-01
2.800 0.989459E+00 0.105415E-01
2.810 0.989424E+00 0.105759E-01
2.820 0.989390E+00 0.106103E-01
2.830 0.989355E+00 0.106447E-01
2.840 0.989321E+00 0.106791E-01
2.850 0.989287E+00 0.107135E-01
2.860 0.989252E+00 0.107479E-01
2.870 0.989218E+00 0.107823E-01
2.880 0.989183E+00 0.108167E-01
2.890 0.989149E+00 0.108510E-01
2.900 0.989115E+00 0.108854E-01
2.910 0.989080E+00 0.109198E-01
2.920 0.989046E+00 0.109542E-01
2.930 0.989011E+00 0.109886E-01
2.940 0.988977E+00 0.110229E-01
2.950 0.988943E+00 0.110573E-01
2.960 0.988908E+00 0.110917E-01
2.970 0.988874E+00 0.111261E-01
2.980 0.988840E+00 0.111604E-01
2.990 0.988805E+00 0.111948E-01
3.000 0.988771E+00 0.112291E-01
3.010 0.988737E+00 0.112635E-01
3.020 0.988702E+00 0.112979E-01
3.030 0.988668E+00 0.113322E-01
3.040 0.988633E+00 0.113666E-01
3.050 0.988599E+00 0.114009E-01
3.060 0.988565E+00 0.114352E-01
3.070 0.988530E+00 0.114696E-01
3.080 0.988496E+00 0.115039E-01
3.090 0.988462E+00 0.115383E-01
3.100 0.988427E+00 0.115726E-01
3.110 0.988393E+00 0.116069E-01
3.120 0.988359E+00 0.116413E-01
3.130 0.988324E+00 0.116756E-01
3.140 0.988290E+00 0.117099E-01
3.150 0.988256E+00 0.117443E-01
3.160 0.988221E+00 0.117786E-01
3.170 0.988187E+00 0.118129E-01
3.180 0.988153E+00 0.118472E-01
3.190 0.988118E+00 0.118815E-01
3.200 0.988084E+00 0.119158E-01
3.210 0.988050E+00 0.119501E-01
3.220 0.988016E+00 0.119845E-01
3.230 0.987981E+00 0.120188E-01
3.240 0.987947E+00 0.120531E-01
3.250 0.987913E+00 0.120874E-01
3.260 0.987878E+00 0.121217E-01
3.270 0.987844E+00 0.121560E-01
3.280 0.987810E+00 0.121902E-01
3.290 0.987775E+00 0.122245E-01
3.300 0.987741E+00 0.122588E-01
3.310 0.987707E+00 0.122931E-01
3.320 0.987673E+00 0.123274E-01
3.330 0.987638E+00 0.123617E-01
3.340 0.987604E+00 0.123960E-01
3.350 0.987570E+00 0.124302E-01
3.360 0.987535E+00 0.124645E-01
3.370 0.987501E+00 0.124988E-01
3.380 0.987467E+00 0.125330E-01
3.390 0.987433E+00 0.125673E-01
3.400 0.987398E+00 0.126016E-01
3.410 0.987364E+00 0.126358E-01
3.420 0.987330E+00 0.126701E-01
3.430 0.987296E+00 0.127043E-01
3.440 0.987261E+00 0.127386E-01
3.450 0.987227E+00 0.127729E-01
3.460 0.987193E+00 0.128071E-01
3.470 0.987159E+00 0.128413E-01
3.480 0.987124E+00 0.128756E-01
3.490 0.987090E+00 0.129098E-01
3.500 0.987056E+00 0.129441E-01
3.510 0.987022E+00 0.129783E-01
3.520 0.986987E+00 0.130125E-01
3.530 0.986953E+00 0.130468E-01
3.540 0.986919E+00 0.130810E-01
3.550 0.986885E+00 0.131152E-01
3.560 0.986851E+00 0.131495E-01
3.570 0.986816E+00 0.131837E-01
3.580 0.986782E+00 0.132179E-01
3.590 0.986748E+00 0.132521E-01
3.600 0.986714E+00 0.132863E-01
3.610 0.986679E+00 0.133206E-01
3.620 0.986645E+00 0.133548E-01
3.630 0.986611E+00 0.133890E-01
3.640 0.986577E+00 0.134232E-01
3.650 0.986543E+00 0.134574E-01
3.660 0.986508E+00 0.134916E-01
3.670 0.986474E+00 0.135258E-01
3.680 0.986440E+00 0.135600E-01
3.690 0.986406E+00 0.135942E-01
3.700 0.986372E+00 0.136284E-01
3.710 0.986337E+00 0.136626E-01
3.720 0.986303E+00 0.136967E-01
3.730 0.986269E+00 0.137309E-01
3.740 0.986235E+00 0.137651E-01
3.750 0.986201E+00 0.137993E-01
3.760 0.986167E+00 0.138335E-01
3.770 0.986132E+00 0.138676E-01
3.780 0.986098E+00 0.139018E-01
3.790 0.986064E+00 0.139360E-01
3.800 0.986030E+00 0.139701E-01
3.810 0.985996E+00 0.140043E-01
3.820 0.985962E+00 0.140385E-01
3.830 0.985927E+00 0.140726E-01
3.840 0.985893E+00 0.141068E-01
3.850 0.985859E+00 0.141409E-01
3.860 0.985825E+00 0.141751E-01
3.870 0.985791E+00 0.142093E-01
3.880 0.985757E+00 0.142434E-01
3.890 0.985722E+00 0.142775E-01
3.900 0.985688E+00 0.143117E-01
3.910 0.985654E+00 0.143458E-01
3.920 0.985620E+00 0.143800E-01
3.930 0.985586E+00 0.144141E-01
3.940 0.985552E+00 0.144482E-01
3.950 0.985518E+00 0.144824E-01
3.960 0.985483E+00 0.145165E-01
3.970 0.985449E+00 0.145506E-01
3.980 0.985415E+00 0.145848E-01
3.990 0.985381E+00 0.146189E-01
4.000 0.985347E+00 0.146530E-01
4.010 0.985313E+00 0.146871E-01
4.020 0.985279E+00 0.147212E-01
4.030 0.985245E+00 0.147553E-01
4.040 0.985211E+00 0.147894E-01
4.050 0.985176E+00 0.148236E-01
4.060 0.985142E+00 0.148577E-01
4.070 0.985108E+00 0.148918E-01
