     5.000  0.000000E+000  0.000000E+000  0.101874E-001 -0.537522E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.101874E-001  0.537522E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
     5.500  0.000000E+000  0.000000E+000  0.760436E-002 -0.728758E-003  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.760436E-002  0.728758E-003  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
     6.000  0.000000E+000  0.000000E+000  0.757075E-002  0.429535E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.757075E-002 -0.429535E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
     6.500  0.000000E+000  0.000000E+000  0.977367E-002  0.822892E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.977367E-002 -0.822892E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
     7.000  0.000000E+000  0.000000E+000  0.133053E-001  0.100891E-001  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.133053E-001 -0.100891E-001  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
     7.500  0.000000E+000  0.000000E+000  0.169915E-001  0.959761E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.169915E-001 -0.959761E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
     8.000  0.000000E+000  0.000000E+000  0.197553E-001  0.717354E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.197553E-001 -0.717354E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
     8.500  0.000000E+000  0.000000E+000  0.209093E-001  0.372923E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.209093E-001 -0.372923E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
     9.000  0.000000E+000  0.000000E+000  0.203012E-001  0.352704E-003  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.203012E-001 -0.352704E-003  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
     9.500  0.000000E+000  0.000000E+000  0.182916E-001 -0.202003E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.182916E-001  0.202003E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    10.000  0.000000E+000  0.000000E+000  0.155902E-001 -0.284918E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.155902E-001  0.284918E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    10.500  0.000000E+000  0.000000E+000  0.130138E-001 -0.209373E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.130138E-001  0.209373E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    11.000  0.000000E+000  0.000000E+000  0.112443E-001 -0.161369E-003  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.112443E-001  0.161369E-003  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    11.500  0.000000E+000  0.000000E+000  0.106546E-001  0.226100E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.106546E-001 -0.226100E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    12.000  0.000000E+000  0.000000E+000  0.112422E-001  0.443383E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.112422E-001 -0.443383E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    12.500  0.000000E+000  0.000000E+000  0.126758E-001  0.577813E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.126758E-001 -0.577813E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    13.000  0.000000E+000  0.000000E+000  0.144285E-001  0.601733E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.144285E-001 -0.601733E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    13.500  0.000000E+000  0.000000E+000  0.159485E-001  0.521720E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.159485E-001 -0.521720E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    14.000  0.000000E+000  0.000000E+000  0.168166E-001  0.372541E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.168166E-001 -0.372541E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    14.500  0.000000E+000  0.000000E+000  0.168466E-001  0.203984E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.168466E-001 -0.203984E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    15.000  0.000000E+000  0.000000E+000  0.161086E-001  0.651383E-003  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.161086E-001 -0.651383E-003  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    15.500  0.000000E+000  0.000000E+000  0.148782E-001 -0.919847E-004  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.148782E-001  0.919847E-004  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    16.000  0.000000E+000  0.000000E+000  0.135346E-001 -0.645799E-004  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.135346E-001  0.645799E-004  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    16.500  0.000000E+000  0.000000E+000  0.124422E-001  0.629247E-003  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.124422E-001 -0.629247E-003  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    17.000  0.000000E+000  0.000000E+000  0.118508E-001  0.171236E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.118508E-001 -0.171236E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    17.500  0.000000E+000  0.000000E+000  0.118403E-001  0.283315E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.118403E-001 -0.283315E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    18.000  0.000000E+000  0.000000E+000  0.123193E-001  0.367248E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.123193E-001 -0.367248E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    18.500  0.000000E+000  0.000000E+000  0.130711E-001  0.402859E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.130711E-001 -0.402859E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    19.000  0.000000E+000  0.000000E+000  0.138296E-001  0.385883E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.138296E-001 -0.385883E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    19.500  0.000000E+000  0.000000E+000  0.143594E-001  0.327211E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.143594E-001 -0.327211E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    20.000  0.000000E+000  0.000000E+000  0.145175E-001  0.248011E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.145175E-001 -0.248011E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    20.500  0.000000E+000  0.000000E+000  0.142818E-001  0.172581E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.142818E-001 -0.172581E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    21.000  0.000000E+000  0.000000E+000  0.137425E-001  0.121211E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.137425E-001 -0.121211E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    21.500  0.000000E+000  0.000000E+000  0.130634E-001  0.105024E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.130634E-001 -0.105024E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    22.000  0.000000E+000  0.000000E+000  0.124273E-001  0.124000E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.124273E-001 -0.124000E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    22.500  0.000000E+000  0.000000E+000  0.119829E-001  0.168339E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.119829E-001 -0.168339E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    23.000  0.000000E+000  0.000000E+000  0.118074E-001  0.222379E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.118074E-001 -0.222379E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    23.500  0.000000E+000  0.000000E+000  0.118940E-001  0.269668E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.118940E-001 -0.269668E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    24.000  0.000000E+000  0.000000E+000  0.121637E-001  0.297634E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.121637E-001 -0.297634E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    24.500  0.000000E+000  0.000000E+000  0.124964E-001  0.300612E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.124964E-001 -0.300612E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    25.000  0.000000E+000  0.000000E+000  0.127690E-001  0.280582E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.127690E-001 -0.280582E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    25.500  0.000000E+000  0.000000E+000  0.128904E-001  0.245683E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.128904E-001 -0.245683E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
    26.000  0.000000E+000  0.000000E+000  0.128224E-001  0.207202E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.128224E-001 -0.207202E-002  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000  0.000000E+000
