    60.500  0.211067       0.601193       0.145686E-001
    61.000  0.209403       0.602685       0.144393E-001
    61.500  0.207748       0.604156       0.143083E-001
    62.000  0.206099       0.605608       0.141777E-001
    62.500  0.204455       0.607042       0.140493E-001
    63.000  0.202815       0.608461       0.139242E-001
    63.500  0.201178       0.609863       0.138025E-001
    64.000  0.199544       0.611250       0.136837E-001
    64.500  0.197916       0.612620       0.135663E-001
    65.000  0.196294       0.613972       0.134492E-001
    65.500  0.194679       0.615306       0.133310E-001
    66.000  0.193072       0.616621       0.132113E-001
    66.500  0.191473       0.617917       0.130901E-001
    67.000  0.189882       0.619195       0.129679E-001
    67.500  0.188298       0.620456       0.128456E-001
    68.000  0.186719       0.621701       0.127243E-001
    68.500  0.185145       0.622930       0.126045E-001
    69.000  0.183576       0.624145       0.124866E-001
    69.500  0.182011       0.625344       0.123705E-001
    70.000  0.180452       0.626529       0.122556E-001
    70.500  0.178898       0.627698       0.121414E-001
    71.000  0.177350       0.628851       0.120271E-001
    71.500  0.175809       0.629988       0.119124E-001
    72.000  0.174274       0.631110       0.117971E-001
    72.500  0.172747       0.632216       0.116814E-001
    73.000  0.171225       0.633307       0.115658E-001
    73.500  0.169710       0.634384       0.114505E-001
    74.000  0.168200       0.635446       0.113361E-001
    74.500  0.166695       0.636495       0.112228E-001
    75.000  0.165195       0.637529       0.111106E-001
    75.500  0.163700       0.638551       0.109993E-001
    76.000  0.162211       0.639558       0.108887E-001
    76.500  0.160727       0.640552       0.107784E-001
    77.000  0.159249       0.641532       0.106681E-001
    77.500  0.157777       0.642499       0.105579E-001
    78.000  0.156311       0.643452       0.104476E-001
    78.500  0.154851       0.644392       0.103374E-001
    79.000  0.153397       0.645318       0.102276E-001
    79.500  0.151948       0.646232       0.101182E-001
    80.000  0.150504       0.647134       0.100096E-001
    80.500  0.149066       0.648023       0.990163E-002
    81.000  0.147632       0.648900       0.979440E-002
    81.500  0.146204       0.649765       0.968775E-002
    82.000  0.144782       0.650617       0.958154E-002
    82.500  0.143364       0.651458       0.947562E-002
    83.000  0.141953       0.652286       0.936990E-002
    83.500  0.140546       0.653103       0.926436E-002
    84.000  0.139146       0.653908       0.915903E-002
    84.500  0.137750       0.654702       0.905401E-002
    85.000  0.136360       0.655484       0.894939E-002
    85.500  0.134976       0.656254       0.884526E-002
    86.000  0.133596       0.657014       0.874168E-002
    86.500  0.132221       0.657763       0.863863E-002
    87.000  0.130852       0.658501       0.853609E-002
    87.500  0.129487       0.659228       0.843399E-002
    88.000  0.128128       0.659944       0.833224E-002
    88.500  0.126774       0.660650       0.823081E-002
    89.000  0.125425       0.661346       0.812965E-002
    89.500  0.124082       0.662031       0.802878E-002
    90.000  0.122743       0.662705       0.792822E-002
    90.500  0.121410       0.663370       0.782802E-002
    91.000  0.120081       0.664024       0.772823E-002
    91.500  0.118758       0.664669       0.762887E-002
    92.000  0.117440       0.665304       0.752997E-002
    92.500  0.116126       0.665929       0.743150E-002
    93.000  0.114818       0.666544       0.733345E-002
    93.500  0.113514       0.667150       0.723577E-002
    94.000  0.112215       0.667747       0.713843E-002
    94.500  0.110922       0.668334       0.704142E-002
    95.000  0.109633       0.668912       0.694472E-002
    95.500  0.108349       0.669481       0.684835E-002
    96.000  0.107070       0.670041       0.675233E-002
    96.500  0.105796       0.670592       0.665666E-002
    97.000  0.104526       0.671134       0.656139E-002
    97.500  0.103262       0.671667       0.646651E-002
    98.000  0.102002       0.672192       0.637202E-002
    98.500  0.100747       0.672708       0.627791E-002
    99.000  0.994966E-001  0.673215       0.618417E-002
    99.500  0.982510E-001  0.673714       0.609078E-002
   100.000  0.970101E-001  0.674205       0.599772E-002
   100.500  0.957740E-001  0.674688       0.590499E-002
   101.000  0.945425E-001  0.675163       0.581259E-002
   101.500  0.933157E-001  0.675629       0.572052E-002
   102.000  0.920936E-001  0.676087       0.562880E-002
   102.500  0.908761E-001  0.676538       0.553743E-002
   103.000  0.896631E-001  0.676981       0.544643E-002
   103.500  0.884548E-001  0.677416       0.535578E-002
   104.000  0.872510E-001  0.677843       0.526549E-002
   104.500  0.860517E-001  0.678263       0.517555E-002
   105.000  0.848570E-001  0.678676       0.508595E-002
   105.500  0.836668E-001  0.679081       0.499669E-002
   106.000  0.824812E-001  0.679479       0.490775E-002
   106.500  0.813000E-001  0.679869       0.481913E-002
   107.000  0.801233E-001  0.680252       0.473085E-002
   107.500  0.789510E-001  0.680628       0.464289E-002
   108.000  0.777832E-001  0.680997       0.455527E-002
   108.500  0.766198E-001  0.681360       0.446798E-002
   109.000  0.754608E-001  0.681715       0.438103E-002
   109.500  0.743062E-001  0.682063       0.429442E-002
   110.000  0.731560E-001  0.682405       0.420814E-002
   110.500  0.720101E-001  0.682740       0.412219E-002
   111.000  0.708685E-001  0.683069       0.403656E-002
   111.500  0.697312E-001  0.683391       0.395125E-002
   112.000  0.685983E-001  0.683706       0.386626E-002
   112.500  0.674696E-001  0.684015       0.378159E-002
   113.000  0.663453E-001  0.684318       0.369723E-002
   113.500  0.652251E-001  0.684614       0.361320E-002
   114.000  0.641093E-001  0.684905       0.352948E-002
   114.500  0.629976E-001  0.685189       0.344608E-002
   115.000  0.618901E-001  0.685467       0.336300E-002
   115.500  0.607869E-001  0.685739       0.328024E-002
   116.000  0.596878E-001  0.686005       0.319779E-002
   116.500  0.585928E-001  0.686265       0.311566E-002
   117.000  0.575020E-001  0.686520       0.303383E-002
   117.500  0.564153E-001  0.686768       0.295232E-002
   118.000  0.553328E-001  0.687011       0.287110E-002
   118.500  0.542543E-001  0.687249       0.279020E-002
   119.000  0.531800E-001  0.687480       0.270960E-002
   119.500  0.521096E-001  0.687706       0.262930E-002
   120.000  0.510434E-001  0.687927       0.254931E-002
   120.500  0.499811E-001  0.688143       0.246962E-002
   121.000  0.489229E-001  0.688353       0.239024E-002
   121.500  0.478687E-001  0.688557       0.231116E-002
   122.000  0.468185E-001  0.688757       0.223237E-002
   122.500  0.457723E-001  0.688951       0.215389E-002
   123.000  0.447300E-001  0.689140       0.207570E-002
   123.500  0.436916E-001  0.689324       0.199781E-002
   124.000  0.426572E-001  0.689503       0.192020E-002
   124.500  0.416267E-001  0.689678       0.184290E-002
   125.000  0.406001E-001  0.689847       0.176588E-002
   125.500  0.395774E-001  0.690011       0.168916E-002
   126.000  0.385585E-001  0.690171       0.161273E-002
   126.500  0.375436E-001  0.690325       0.153658E-002
   127.000  0.365324E-001  0.690476       0.146073E-002
   127.500  0.355251E-001  0.690621       0.138516E-002
   128.000  0.345216E-001  0.690762       0.130988E-002
   128.500  0.335218E-001  0.690898       0.123489E-002
   129.000  0.325259E-001  0.691030       0.116017E-002
   129.500  0.315337E-001  0.691157       0.108574E-002
   130.000  0.305453E-001  0.691280       0.101160E-002
   130.500  0.295606E-001  0.691398       0.937726E-003
   131.000  0.285797E-001  0.691513       0.864137E-003
   131.500  0.276025E-001  0.691623       0.790826E-003
   132.000  0.266289E-001  0.691728       0.717793E-003
   132.500  0.256591E-001  0.691830       0.645037E-003
   133.000  0.246929E-001  0.691927       0.572556E-003
   133.500  0.237303E-001  0.692020       0.500350E-003
   134.000  0.227715E-001  0.692110       0.428417E-003
   134.500  0.218162E-001  0.692195       0.356756E-003
   135.000  0.208646E-001  0.692276       0.285365E-003
   135.500  0.199165E-001  0.692354       0.214245E-003
   136.000  0.189720E-001  0.692427       0.143393E-003
   136.500  0.180312E-001  0.692497       0.728097E-004
   137.000  0.170938E-001  0.692563       0.249330E-005
   137.500  0.161601E-001  0.692625      -0.675568E-004
