     0.000   0.100000E+01   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00
     0.100   0.999785E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.214966E-03   0.000000E+00
     0.200   0.999172E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.828201E-03   0.000000E+00
     0.300   0.998171E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.182879E-02   0.000000E+00
     0.400   0.996798E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.320208E-02   0.000000E+00
     0.500   0.995070E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.492962E-02   0.000000E+00
     0.600   0.993011E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.698942E-02   0.000000E+00
     0.700   0.990644E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.935622E-02   0.000000E+00
     0.800   0.987998E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.120020E-01   0.000000E+00
     0.900   0.985104E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.148962E-01   0.000000E+00
     1.000   0.981993E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.180068E-01   0.000000E+00
     1.100   0.978700E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.213001E-01   0.000000E+00
     1.200   0.975258E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.247418E-01   0.000000E+00
     1.300   0.971703E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.282972E-01   0.000000E+00
     1.400   0.968068E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.319316E-01   0.000000E+00
     1.500   0.964389E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.356111E-01   0.000000E+00
     1.600   0.960698E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.393024E-01   0.000000E+00
     1.700   0.957026E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.429738E-01   0.000000E+00
     1.800   0.953405E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.465947E-01   0.000000E+00
     1.900   0.949863E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.501367E-01   0.000000E+00
     2.000   0.946427E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.535731E-01   0.000000E+00
     2.100   0.943121E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.568794E-01   0.000000E+00
     2.200   0.939967E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.600332E-01   0.000000E+00
     2.300   0.936985E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.630146E-01   0.000000E+00
     2.400   0.934194E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.658060E-01   0.000000E+00
     2.500   0.931608E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.683921E-01   0.000000E+00
     2.600   0.929240E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.707600E-01   0.000000E+00
     2.700   0.927101E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.728992E-01   0.000000E+00
     2.800   0.925199E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.748015E-01   0.000000E+00
     2.900   0.923539E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.764609E-01   0.000000E+00
     3.000   0.922126E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.778738E-01   0.000000E+00
     3.100   0.920961E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.790386E-01   0.000000E+00
     3.200   0.920044E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.799558E-01   0.000000E+00
     3.300   0.919372E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.806281E-01   0.000000E+00
     3.400   0.918940E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.810601E-01   0.000000E+00
     3.500   0.918742E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.812582E-01   0.000000E+00
     3.600   0.918769E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.812306E-01   0.000000E+00
     3.700   0.919013E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.809874E-01   0.000000E+00
     3.800   0.919460E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.805402E-01   0.000000E+00
     3.900   0.920098E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.799024E-01   0.000000E+00
     4.000   0.920912E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.790885E-01   0.000000E+00
